id,smirks,sources
EVODEX.2-D1012,[#8]=[#6](-[#7:4](-[#6@@:5])-[#1])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1]>>[#7:4](-[#6@@:5])(-[#1])-[#1],"EVODEX.2-P4482,EVODEX.2-P4926,EVODEX.2-P5252,EVODEX.2-P5254,EVODEX.2-P5306"
EVODEX.2-D1014,[#6](-[#6](-[#6@](-[#6](-[#1])(-[#1])-[#1])(-[#6@](-[#7](-[#6](=[#8])-[#6@@]1(-[#6](-[#6](-[#6](-[#7]-1-[#6](=[#8])-[#6@@](-[#7](-[#1])-[#1])(-[#6](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](=[#8])-[#8]-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7:45](-[#6@@:46])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#7:45](-[#6@@:46])(-[#1])-[#1],"EVODEX.2-P4491,EVODEX.2-P4492,EVODEX.2-P4493,EVODEX.2-P4494,EVODEX.2-P4495"
EVODEX.2-D1017,[#6:57]-[#6:58](=[#8:59])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1]>>[#6:57]-[#6:58](=[#8:59])-[#8]-[#1],"EVODEX.2-P4498,EVODEX.2-P4501,EVODEX.2-P4502,EVODEX.2-P4503,EVODEX.2-P4504"
EVODEX.2-D1021,[#7:6](-[#6@:5])(-[#1])-[#1]>>[#7:6](-[#6@:5])(-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](=[#8])-[#8]-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#8]-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1],"EVODEX.2-P4517,EVODEX.2-P4521,EVODEX.2-P4527,EVODEX.2-P4528,EVODEX.2-P4530"
EVODEX.2-D1024,[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#6@](-[#7](-[#6:7](=[#8:8])-[#6@@:9])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#6:7](=[#8:8])(-[#6@@:9])-[#8]-[#1],"EVODEX.2-P4555,EVODEX.2-P5028,EVODEX.2-P5031,EVODEX.2-P5035,EVODEX.2-P5116"
EVODEX.2-D1025,[#7](=[#6](-[#7](-[#1])-[#1])-[#7](-[#6](-[#6](-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6@@]1(-[#6](-[#6](-[#6](-[#7]-1-[#6](=[#8])-[#6@](-[#6](-[#8]-[#1])(-[#1])-[#1])(-[#7](-[#6:34](=[#8:35])-[#6@:36])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])=[#8])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1]>>[#6:34](=[#8:35])(-[#6@:36])-[#8]-[#1],"EVODEX.2-P4557,EVODEX.2-P5179,EVODEX.2-P5181,EVODEX.2-P5182,EVODEX.2-P5184"
EVODEX.2-D1027,[#6:27](-[#6@:26])(=[#8:28])-[#7](-[#6]1:[#6](:[#6](:[#6]2:[#8]:[#6](=[#8]):[#6](:[#6](-[#6](-[#6](-[#7](-[#1])-[#1])=[#8])(-[#1])-[#1]):[#6]:2:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1]>>[#6:27](-[#6@:26])(=[#8:28])-[#8]-[#1],"EVODEX.2-P4560,EVODEX.2-P4564,EVODEX.2-P4568,EVODEX.2-P4570,EVODEX.2-P4574"
EVODEX.2-D1029,[#7](=[#6](-[#7](-[#1])-[#1])-[#7](-[#6](-[#6](-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6:21](=[#8:22])-[#6@@:23])-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])=[#8])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1]>>[#6:21](=[#8:22])(-[#6@@:23])-[#8]-[#1],"EVODEX.2-P4580,EVODEX.2-P5092,EVODEX.2-P5095,EVODEX.2-P5096,EVODEX.2-P5097"
EVODEX.2-D1031,[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#7](-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7:38](-[#6@@:39])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#7:38](-[#6@@:39])(-[#1])-[#1],"EVODEX.2-P4585,EVODEX.2-P4586,EVODEX.2-P4587,EVODEX.2-P4588,EVODEX.2-P4589"
EVODEX.2-D1032,[#6:50](-[#6@:21])(=[#8:51])-[#8]-[#1]>>[#6](-[#6]1:[#6](:[#6](=[#8]):[#8]:[#6]2:[#6](:[#6](-[#7](-[#6:50](-[#6@:21])=[#8:51])-[#1]):[#6](:[#6](:[#6]:1:2)-[#1])-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2-P4599,EVODEX.2-P4628,EVODEX.2-P4629,EVODEX.2-P4668,EVODEX.2-P4678"
EVODEX.2-D1037,[#6:35](-[#6@@:27])(=[#8:36])-[#8]-[#1]>>[#6:35](-[#6@@:27])(=[#8:36])-[#7](-[#6](-[#6](-[#7](-[#6@@](-[#6](-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])=[#8])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])=[#8])(-[#1])-[#1])-[#1],"EVODEX.2-P4610,EVODEX.2-P4611,EVODEX.2-P4621,EVODEX.2-P4622,EVODEX.2-P4626"
EVODEX.2-D1038,[#6](-[#6@](-[#7](-[#6](=[#8])-[#6](-[#7](-[#6:8](=[#8:9])-[#6@:10])-[#1])(-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])=[#8])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#6:8](=[#8:9])(-[#6@:10])-[#8]-[#1],"EVODEX.2-P4613,EVODEX.2-P4617,EVODEX.2-P4624,EVODEX.2-P4821,EVODEX.2-P4915"
EVODEX.2-D1040,[#6:6]-[#7:7](-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#7](-[#6](=[#7]-[#1])-[#7](-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6](-[#7](-[#6](=[#8])-[#6](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#7](-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1]>>[#6:6]-[#7:7](-[#1])-[#1],"EVODEX.2-P4623,EVODEX.2-P4660,EVODEX.2-P4661,EVODEX.2-P4822,EVODEX.2-P4825"
EVODEX.2-D1041,[#6:42](-[#6@:2])(=[#8:43])-[#8]-[#1]>>[#6:42](-[#6@:2])(=[#8:43])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1],"EVODEX.2-P4633,EVODEX.2-P4635,EVODEX.2-P4639,EVODEX.2-P4641,EVODEX.2-P4647"
EVODEX.2-D1045,[#6:45](-[#6@@:43])(=[#8:46])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#7&+](=[#8])-[#8&-])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1]>>[#6:45](-[#6@@:43])(=[#8:46])-[#8]-[#1],"EVODEX.2-P4643,EVODEX.2-P4645,EVODEX.2-P4646,EVODEX.2-P4651,EVODEX.2-P4653"
EVODEX.2-D1046,[#7:35](-[#6:36])(-[#1])-[#1]>>[#6](-[#6@](-[#7](-[#6](=[#8])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#7](-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#7](-[#6](=[#7]-[#1])-[#7](-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7:35](-[#6:36])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2-P4655,EVODEX.2-P4656,EVODEX.2-P4657,EVODEX.2-P4658,EVODEX.2-P4662"
EVODEX.2-D1048,[#6:29](-[#6@:8])(=[#8:30])-[#7](-[#6@@](-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8]-[#1]):[#6](:[#6]:1-[#7&+](=[#8])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1]>>[#6:29](-[#6@:8])(=[#8:30])-[#8]-[#1],"EVODEX.2-P4683,EVODEX.2-P4685,EVODEX.2-P4686,EVODEX.2-P4687,EVODEX.2-P4692"
EVODEX.2-D1049,[#6:28](-[#6@@:22])(=[#8:29])-[#8]-[#1]>>[#6:28](-[#6@@:22])(=[#8:29])-[#7](-[#6@](-[#6](-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8]-[#1]):[#6](:[#6]:1-[#7&+](=[#8])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])=[#8])(-[#6](-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1],"EVODEX.2-P4688,EVODEX.2-P4689,EVODEX.2-P4696,EVODEX.2-P4698,EVODEX.2-P4701"
EVODEX.2-D1051,[#7:31](-[#6@:26])(-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#7](-[#6](=[#7]-[#1])-[#7](-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#7](-[#1])-[#1])=[#8])(-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1]>>[#7:31](-[#6@:26])(-[#1])-[#1],"EVODEX.2-P4705,EVODEX.2-P4706,EVODEX.2-P4708,EVODEX.2-P4709,EVODEX.2-P4710"
EVODEX.2-D1055,[#16:5](=[#8:6])(=[#8:7])-[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#6:12]2:[#6:13]:[#6:14](-[#7:15](-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#7](-[#6](=[#7]-[#1])-[#7](-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6@@]3(-[#6](-[#6](-[#6](-[#7]-3-[#6](=[#8])-[#6@](-[#7](-[#1])-[#1])(-[#6](-[#6]3:[#6](:[#6](:[#6](:[#6](:[#6]:3-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1]):[#6:45]:[#6:46]:[#6:47]:1:2>>[#16:5](=[#8:6])(=[#8:7])-[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#6:12]2:[#6:13]:[#6:14](-[#7:15](-[#1])-[#1]):[#6:45]:[#6:46]:[#6:47]:1:2,"EVODEX.2-P4751,EVODEX.2-P4752,EVODEX.2-P4753,EVODEX.2-P4755,EVODEX.2-P4756"
EVODEX.2-D1057,[#6](-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6]1:[#6](:[#6](:[#6](-[#8]-[#1]):[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6]1:[#6](:[#6](:[#6](-[#8]-[#1]):[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6](=[#8])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#7](-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7:40](-[#6:41]1:[#6:42]:[#6:43]:[#6:44](-[#7&+:45]=[#8:46]):[#6:48](-[#6:49]=[#8:50]):[#6:60]:1)-[#1])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#7:40](-[#6:41]1:[#6:42]:[#6:43]:[#6:44](-[#7&+:45]=[#8:46]):[#6:48](-[#6:49]=[#8:50]):[#6:60]:1)(-[#1])-[#1],"EVODEX.2-P4766,EVODEX.2-P4769,EVODEX.2-P4772,EVODEX.2-P4774,EVODEX.2-P4776"
EVODEX.2-D1060,[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@@](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#7](-[#6@](-[#6](=[#8])-[#7:25](-[#6@@:26])-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#7:25](-[#6@@:26])(-[#1])-[#1],"EVODEX.2-P4782,EVODEX.2-P4783,EVODEX.2-P4791,EVODEX.2-P4797,EVODEX.2-P4803"
EVODEX.2-D1061,[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#6@](-[#7](-[#6](=[#8])-[#6](-[#7](-[#6](=[#8])-[#6@](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#7](-[#6:19](=[#8:20])-[#6@@:21])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#6:19](=[#8:20])(-[#6@@:21])-[#8]-[#1],"EVODEX.2-P4785,EVODEX.2-P4793,EVODEX.2-P4796,EVODEX.2-P4799,EVODEX.2-P4806"
EVODEX.2-D1064,[#6](-[#6](-[#6@](-[#6](-[#1])(-[#1])-[#1])(-[#6@](-[#7](-[#6:7](=[#8:8])-[#6@:9])-[#1])(-[#6](=[#8])-[#7](-[#6@](-[#6](=[#8])-[#7](-[#6](-[#6](=[#8])-[#8]-[#1])(-[#1])-[#1])-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#6:7](=[#8:8])(-[#6@:9])-[#8]-[#1],"EVODEX.2-P4828,EVODEX.2-P4830,EVODEX.2-P4832,EVODEX.2-P4834,EVODEX.2-P4836"
