id,name,code,account_type,reconcile,chart_template_id/id
account_sc_21601901,Mobiliari 2019,21601901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21700020,Monitors 2017,21700020,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21700030,Ordinadors 2017,21700030,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701702,Monitors 2017,21701702,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701703,Ordinadors 2017,21701703,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701710,Routers ADSL,21701710,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701801,Components informàtics varis 2018,21701801,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701802,Monitors 2018,21701802,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701803,Ordinadors 2018,21701803,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701804,Projector 2018,21701804,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701810,Routers ADSL 2018,21701810,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701901,Components informàtics varis 2019,21701901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701902,Monitors 2019,21701902,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701903,Ordinadors 2019,21701903,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21701910,Routers ADSL 2019,21701910,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21702003,Ordinadors 2020,21702003,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21900001,Terminal Centralita,21900001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21900002,Telèfon Samsung A3,21900002,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21901702,Telèfon Samsung A3,21901702,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21901801,Telèfon sobretaula NEO 4500,21901801,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_21901901,Telèfon ZTE Blade V8 Lite 16Gb dual SIM,21901901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_24040001,Més Opcions SCCL,24040001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_24040002,Coop 57,24040002,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_24040003,Oinarri S.G.R.,24040003,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_24040004,Fiare Banca Ética,24040004,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_24940001,Més Opcions capital pendent,24940001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_24940005,Coop 57 Capital pendent,24940005,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_26500017,Depósito aval Orange Espagne,26500017,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28010001,Amortiz. acumul. DOXSER,28010001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28010002,Amortitz. Acumul. ERP,28010002,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28010003,Amortitz. Acumul. WEB,28010003,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28010004,Amortiz. Acumul. Campaña Choque,28010004,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28010006,Amortiz. Acumul. Desarrollo Guifi Net,28010006,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28010007,Amortiz. Acumul. Desarrollo IP fija,28010007,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28011803,Amortiz. Acumul. Desenvol.nova WEB 2018,28011803,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28011804,Amortiz. Acumul. Desenvol. ERP 2018,28011804,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28011901,Amortiz. Acumul. Desenv. OTRS 2019,28011901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28011903,Amortiz. Acumul. Desenvol.nova WEB 2019,28011903,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28017001,Amortiz. Acumul. nova marca Som Connexió,28017001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28017003,Amortiz. Acumul. Desenvol.nova WEB,28017003,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28017004,Amortiz. Acumul. Desenvol. ERP 2017,28017004,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28017005,Amortiz. Acumul. Aplic. gestió tickets 2017,28017005,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28061801,Amortizació acumulada Aplicació gestió tiquets (Exevi SL),28061801,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28150001,Amortitz. Acumul. centraleta,28150001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28161801,Amortización acumulada mobiliari 2018,28161801,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28161901,Amortització acumulada mobiliari 2019,28161901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171702,Amortització acumulada Monitors 2017,28171702,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171703,Amortització acumulada Ordinadors 2017,28171703,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171710,Amortització acumulada Routers ADSL,28171710,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171801,Amortització acumulada Components Informàtics Varis 2018,28171801,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171802,Amortització acumulada Monitors 2018,28171802,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171803,Amortització acumulada Ordinadors 2018,28171803,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171804,Amortització acumulada Components informàtics 2018,28171804,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171810,Amortització acumulada Routers ADSL 2018,28171810,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171901, Amortit. acumul.components informàtics varis 2019,28171901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171902,Amortització acumulada Monitors 2019,28171902,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171903,Amortització acumulada Ordinadors 2019,28171903,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28171910,Amortització acumulada Routers ADSL 2019,28171910,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28190001,Amortización acumulada terminal centralita,28190001,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28190002,Amortización acumulada Router,28190002,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28190003,Amortización acumulada terminal centralita,28190003,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28191702,Amortización acumulada Telèfon Samsung A3,28191702,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28191703,Amortización acumulada Plegadora,28191703,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_28191901,Amortit. acumul.telèfon ZTE Blade V8 Lite 16Gb dual SIM,28191901,asset_fixed,,somconnexio.account_chart_template_sc
account_sc_35000010,Serveis Telefonia móvil,35000010,asset_current,,somconnexio.account_chart_template_sc
account_sc_35000020,Serveis Telefonia BA,35000020,asset_current,,somconnexio.account_chart_template_sc
account_sc_35000030,Serveis marge mòbil MM,35000030,asset_current,,somconnexio.account_chart_template_sc
account_sc_35000040,Serveis marge BA MM,35000040,asset_current,,somconnexio.account_chart_template_sc
account_sc_41090001,Factures pendents de formalitzar,41090001,liability_payable,TRUE,somconnexio.account_chart_template_sc
account_sc_43000001,Clients Telefonia mòbil,43000001,asset_receivable,TRUE,somconnexio.account_chart_template_sc
account_sc_43000002,Clients Telefonia BA,43000002,asset_receivable,TRUE,somconnexio.account_chart_template_sc
account_sc_43390010,Factures mòbil pendent de formalitzar,43390010,asset_receivable,TRUE,somconnexio.account_chart_template_sc
account_sc_43390020,Factures BA pendent de formalitzar,43390020,asset_receivable,TRUE,somconnexio.account_chart_template_sc
account_sc_43800001,Anticipos de socis Més Opcions,43800001,asset_receivable,TRUE,somconnexio.account_chart_template_sc
account_sc_44000001,Deuda socis futurs,44000001,asset_receivable,TRUE,somconnexio.account_chart_template_sc
account_sc_47000001,"Hacienda Pública, deudora por IGIC",47000001,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200004,Hacienda Pública. IVA soportado 4%,47200004,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200007,Hacienda Pública. IVA soportado 7%,47200007,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200008,Hacienda Pública. IVA soportado 8%,47200008,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200010,Hacienda Pública. IVA soportado 10%,47200010,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200012,Hacienda Pública. IVA soportado 12%,47200012,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200016,Hacienda Pública. IVA soportado 16%,47200016,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200018,Hacienda Pública. IVA soportado 18%,47200018,asset_current,,somconnexio.account_chart_template_sc
account_sc_47200021,Hacienda Pública. IVA soportado 21%,47200021,asset_current,,somconnexio.account_chart_template_sc
account_sc_47210004,Hacienda Pública. IVA Recargo de Equivalencia 0.5%,47210004,asset_current,,somconnexio.account_chart_template_sc
account_sc_47210008,Hacienda Pública. IVA Recargo de Equivalencia 1%,47210008,asset_current,,somconnexio.account_chart_template_sc
account_sc_47210010,Hacienda Pública. IVA Recargo de Equivalencia 1.4%,47210010,asset_current,,somconnexio.account_chart_template_sc
account_sc_47210018,Hacienda Pública. IVA Recargo de Equivalencia 4%,47210018,asset_current,,somconnexio.account_chart_template_sc
account_sc_47210021,Hacienda Pública. IVA Recargo de Equivalencia 5.2%,47210021,asset_current,,somconnexio.account_chart_template_sc
account_sc_47220000,Hacienda Pública. IGIC soportado 0%,47220000,asset_current,,somconnexio.account_chart_template_sc
account_sc_47220003,Hacienda Pública. IGIC soportado 3%,47220003,asset_current,,somconnexio.account_chart_template_sc
account_sc_47220007,Hacienda Pública. IGIC soportado 7%,47220007,asset_current,,somconnexio.account_chart_template_sc
account_sc_47220013,"Hacienda Pública. IGIC soportado 13,5%",47220013,asset_current,,somconnexio.account_chart_template_sc
account_sc_47220095,"Hacienda Pública. IGIC soportado 9,5%",47220095,asset_current,,somconnexio.account_chart_template_sc
account_sc_47290004,Hacienda Pública. IVA soportado pendiente de pago 4%,47290004,asset_current,,somconnexio.account_chart_template_sc
account_sc_47290010,Hacienda Pública. IVA soportado pendiente de pago 10%,47290010,asset_current,,somconnexio.account_chart_template_sc
account_sc_47290021,Hacienda Pública. IVA soportado pendiente de pago 21%,47290021,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300001,Hacienda Pública. Retenciones a cuenta empresarios módulos 1%,47300001,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300002,"Hacienda Pública. Retenciones a cuenta act. agrícolas, ganaderas, forestales 2%",47300002,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300007,Hacienda Pública. Retenciones a cuenta act. profesionales 7%,47300007,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300009,Hacienda Pública. Retenciones a cuenta act. profesionales 9%,47300009,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300015,Hacienda Pública. Retenciones a cuenta act. profesionales 15%,47300015,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300018,"Hacienda Pública. Retenciones a cuenta arrendamientos, cap. mobiliario 18%",47300018,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300019,"Hacienda Pública. Retenciones a cuenta arrendamientos, cap. mobiliario 19%",47300019,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300020,"Hacienda Pública. Retenciones a cuenta arrendamientos, cap. mobiliario 20%",47300020,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300021,"Hacienda Pública. Retenciones a cuenta arrendamientos, cap. mobiliario 21%",47300021,asset_current,,somconnexio.account_chart_template_sc
account_sc_47300095,"Hacienda Pública. Retenciones a cuenta arrendamientos, cap. mobiliario 19,5%",47300095,asset_current,,somconnexio.account_chart_template_sc
account_sc_47500001,"Hacienda Pública, acreedora por IGIC",47500001,liability_current,,somconnexio.account_chart_template_sc
account_sc_47502016,"Hacienda Pública, acreedora por IVA 2016 pendiente AEAT",47502016,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510001,Hacienda Pública. Retenciones empresarios módulos 1%,47510001,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510002,"Hacienda Pública. Retenciones act. agrícolas, ganaderas, forestales 2%",47510002,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510007,Hacienda Pública. Retenciones act. profesionales 7%,47510007,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510009,Hacienda Pública. Retenciones act. profesionales 9%,47510009,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510015,Hacienda Pública. Retenciones act. profesionales 15%,47510015,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510018,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 18%",47510018,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510019,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 19%",47510019,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510020,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 20%",47510020,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510021,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 21%",47510021,liability_current,,somconnexio.account_chart_template_sc
account_sc_47510095,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 19,5%",47510095,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700004,Hacienda Pública. IVA repercutido 4%,47700004,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700007,Hacienda Pública. IVA repercutido 7%,47700007,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700008,Hacienda Pública. IVA repercutido 8%,47700008,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700010,Hacienda Pública. IVA repercutido 10%,47700010,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700016,Hacienda Pública. IVA repercutido 16%,47700016,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700018,Hacienda Pública. IVA repercutido 18%,47700018,liability_current,,somconnexio.account_chart_template_sc
account_sc_47700021,Hacienda Pública. IVA repercutido 21%,47700021,liability_current,,somconnexio.account_chart_template_sc
account_sc_47710004,Hacienda Pública. IVA soportado. Recargo de Equivalencia 0.5%,47710004,liability_current,,somconnexio.account_chart_template_sc
account_sc_47710008,Hacienda Pública. IVA soportado. Recargo de Equivalencia 1%,47710008,liability_current,,somconnexio.account_chart_template_sc
account_sc_47710010,Hacienda Pública. IVA soportado. Recargo de Equivalencia 1.4%,47710010,liability_current,,somconnexio.account_chart_template_sc
account_sc_47710018,Hacienda Pública. IVA soportado. Recargo de Equivalencia 4%,47710018,liability_current,,somconnexio.account_chart_template_sc
account_sc_47710021,Hacienda Pública. IVA soportado. Recargo de Equivalencia 5.2%,47710021,liability_current,,somconnexio.account_chart_template_sc
account_sc_47720000,Hacienda Pública. IGIC repercutido 0%,47720000,liability_current,,somconnexio.account_chart_template_sc
account_sc_47720003,Hacienda Pública. IGIC repercutido 3%,47720003,liability_current,,somconnexio.account_chart_template_sc
account_sc_47720007,Hacienda Pública. IGIC repercutido 7%,47720007,liability_current,,somconnexio.account_chart_template_sc
account_sc_47720013,"Hacienda Pública. IGIC repercutido 13,5%",47720013,liability_current,,somconnexio.account_chart_template_sc
account_sc_47720095,"Hacienda Pública. IGIC repercutido 9,5%",47720095,liability_current,,somconnexio.account_chart_template_sc
account_sc_47790004,Hacienda Pública. IVA repercutido pendiente de cobro 4%,47790004,liability_current,,somconnexio.account_chart_template_sc
account_sc_47790010,Hacienda Pública. IVA repercutido pendiente de cobro 10%,47790010,liability_current,,somconnexio.account_chart_template_sc
account_sc_47790021,Hacienda Pública. IVA repercutido pendiente de cobro 21%,47790021,liability_current,,somconnexio.account_chart_template_sc
account_sc_55230001,Associació Eticom Som Connexió,55230001,asset_current,,somconnexio.account_chart_template_sc
account_sc_55500001,Partid. pend.aplicación Saldo C.Guissona 2016,55500001,liability_current,,somconnexio.account_chart_template_sc
account_sc_55500002,Partid. pend.aplicación Saldo C.Guissona 2017,55500002,liability_current,,somconnexio.account_chart_template_sc
account_sc_55500003,Partid. pend.aplicación Saldo C.Guissona 2018,55500003,liability_current,,somconnexio.account_chart_template_sc
account_sc_55500004,Partid. pend.aplicación Saldo C.Guissona 2019,55500004,liability_current,,somconnexio.account_chart_template_sc
account_sc_55850001,Socis capital social fraccionat,55850001,liability_non_current,,somconnexio.account_chart_template_sc
account_sc_55850010,Socis capital social fraccionat (II),55850010,liability_non_current,,somconnexio.account_chart_template_sc
account_sc_56100016,Quota Més Opcions rebuda,56100016,liability_current,,somconnexio.account_chart_template_sc
account_sc_57000003,Compte pre-pagament Correos,57000003,asset_cash,,somconnexio.account_chart_template_sc
account_sc_57200001,Caixa Guissona,57200001,asset_cash,,somconnexio.account_chart_template_sc
account_sc_57200002,Fiare,57200002,asset_cash,,somconnexio.account_chart_template_sc
account_sc_60200020,Compra routers,60200020,expense,,somconnexio.account_chart_template_sc
account_sc_60200021,Enviaments Routers,60200021,expense,,somconnexio.account_chart_template_sc
account_sc_60200030,Altres compres,60200030,expense,,somconnexio.account_chart_template_sc
account_sc_60200040,Compra material informàtic,60200040,expense,,somconnexio.account_chart_template_sc
account_sc_60700010,Telefonía móvil,60700010,expense,,somconnexio.account_chart_template_sc
account_sc_60700011,SIM,60700011,expense,,somconnexio.account_chart_template_sc
account_sc_60700012,Telefonía Banda Ancha,60700012,expense,,somconnexio.account_chart_template_sc
account_sc_60700013,Voz IP,60700013,expense,,somconnexio.account_chart_template_sc
account_sc_60700014,ADSL,60700014,expense,,somconnexio.account_chart_template_sc
account_sc_60700015,Fibra MM,60700015,expense,,somconnexio.account_chart_template_sc
account_sc_60800010,Devoluciones Telefonía móvil,60800010,expense,,somconnexio.account_chart_template_sc
account_sc_60800012,Devoluciones Telefonía Banda Ancha,60800012,expense,,somconnexio.account_chart_template_sc
account_sc_62300001,Servicios Profesionales,62300001,expense,,somconnexio.account_chart_template_sc
account_sc_62300002,Servicios Juridicos,62300002,expense,,somconnexio.account_chart_template_sc
account_sc_62300003,Mantenimiento WEB,62300003,expense,,somconnexio.account_chart_template_sc
account_sc_62300004,Mantenimiento ERP,62300004,expense,,somconnexio.account_chart_template_sc
account_sc_62300005,Mantenimiento aplicació gestió tiquets,62300005,expense,,somconnexio.account_chart_template_sc
account_sc_62300006,Mantenimento Opencell,62300006,expense,,somconnexio.account_chart_template_sc
account_sc_62300007,Llicència Adobe writer,62300007,expense,,somconnexio.account_chart_template_sc
account_sc_62300008,Consultoria,62300008,expense,,somconnexio.account_chart_template_sc
account_sc_62300009,Foment de la participació de les persones sòcies,62300009,expense,,somconnexio.account_chart_template_sc
account_sc_62300010,Manteniment servidor diferents aplicacions,62300010,expense,,somconnexio.account_chart_template_sc
account_sc_62700001,Campanya publicitària xarxes,62700001,expense,,somconnexio.account_chart_template_sc
account_sc_62800001,Telefonia mòbil,62800001,expense,,somconnexio.account_chart_template_sc
account_sc_62800002,Centralita + Fibra,62800002,expense,,somconnexio.account_chart_template_sc
account_sc_62900001,Material de Oficina,62900001,expense,,somconnexio.account_chart_template_sc
account_sc_62900002,Gastos Locomoción,62900002,expense,,somconnexio.account_chart_template_sc
account_sc_62900003,Dietas y gastos de viaje,62900003,expense,,somconnexio.account_chart_template_sc
account_sc_62900008,Servicios CORREOS,62900008,expense,,somconnexio.account_chart_template_sc
account_sc_62900009,Enviaments Missatgeria,62900009,expense,,somconnexio.account_chart_template_sc
account_sc_62900010,Quotes Aliances,62900010,expense,,somconnexio.account_chart_template_sc
account_sc_63000001,Impost sobre Societats,63000001,expense,,somconnexio.account_chart_template_sc
account_sc_64000001,Retribuc. en espècie,64000001,expense,,somconnexio.account_chart_template_sc
account_sc_65700000,Dotació al FEFP,65700000,expense,,somconnexio.account_chart_template_sc
account_sc_65900001,Compensació per pèrdua en funcionalitat del terminal,65900001,expense,,somconnexio.account_chart_template_sc
account_sc_67800001,Donacions realitzades,67800001,expense,,somconnexio.account_chart_template_sc
account_sc_68000001,Amortitzación Desarrollo Doxser,68000001,expense,,somconnexio.account_chart_template_sc
account_sc_68000002,Amortitzación Desarrollo ERP,68000002,expense,,somconnexio.account_chart_template_sc
account_sc_68000003,Amortitzación Desarrollo WEB,68000003,expense,,somconnexio.account_chart_template_sc
account_sc_68000004,Amortitzación Campaña Choque,68000004,expense,,somconnexio.account_chart_template_sc
account_sc_68000006,Amortitzación Desarrollo Guifi Net,68000006,expense,,somconnexio.account_chart_template_sc
account_sc_68000007,Amortitzación Desarrollo IP fija,68000007,expense,,somconnexio.account_chart_template_sc
account_sc_68011803,Amortització Desenvol.nova WEB 2018,68011803,expense,,somconnexio.account_chart_template_sc
account_sc_68011804,Amortització Desenv. ERP 2018,68011804,expense,,somconnexio.account_chart_template_sc
account_sc_68011901,Amortització Desenv. OTRS 2019,68011901,expense,,somconnexio.account_chart_template_sc
account_sc_68011903,Amortització Desenvol.nova WEB 2019,68011903,expense,,somconnexio.account_chart_template_sc
account_sc_68017001,Amortització nova marca Som Connexió,68017001,expense,,somconnexio.account_chart_template_sc
account_sc_68017003,Amortització Desenv. nova WEB,68017003,expense,,somconnexio.account_chart_template_sc
account_sc_68017004,Amortització Desenv. ERP 2017,68017004,expense,,somconnexio.account_chart_template_sc
account_sc_68017005,AmortitzacióAplic.Gestió tickets 2017,68017005,expense,,somconnexio.account_chart_template_sc
account_sc_68061801,Amortizació Aplicació gestió tiquets (Exevi SL),68061801,expense,,somconnexio.account_chart_template_sc
account_sc_68130173,Amortización plegadora 2017,68130173,expense,,somconnexio.account_chart_template_sc
account_sc_68161801,Amortizació Mobiliari 2018,68161801,expense,,somconnexio.account_chart_template_sc
account_sc_68161901,Amortizació Mobiliari 2019,68161901,expense,,somconnexio.account_chart_template_sc
account_sc_68170000,Amortización equipos informáticos,68170000,expense,,somconnexio.account_chart_template_sc
account_sc_68171702,Amortització Monitors 2017,68171702,expense,,somconnexio.account_chart_template_sc
account_sc_68171703,Amortització Ordinadors 2017,68171703,expense,,somconnexio.account_chart_template_sc
account_sc_68171710,Amortització Routers ADSL,68171710,expense,,somconnexio.account_chart_template_sc
account_sc_68171801,Amortització Components Informàtics Varis 2018,68171801,expense,,somconnexio.account_chart_template_sc
account_sc_68171802,Amortització Monitors 2018,68171802,expense,,somconnexio.account_chart_template_sc
account_sc_68171803,Amortització Ordinadors 2018,68171803,expense,,somconnexio.account_chart_template_sc
account_sc_68171804,Amortització components informàtics 2018,68171804,expense,,somconnexio.account_chart_template_sc
account_sc_68171810,Amortització Routers ADSL 2018,68171810,expense,,somconnexio.account_chart_template_sc
account_sc_68171901,Amortització Components Informàtics Varis 2019,68171901,expense,,somconnexio.account_chart_template_sc
account_sc_68171902,Amortització Monitors 2019,68171902,expense,,somconnexio.account_chart_template_sc
account_sc_68171903,Amortització acumulada Ordinadors 2019,68171903,expense,,somconnexio.account_chart_template_sc
account_sc_68171910,Amortització Routers ADSL 2019,68171910,expense,,somconnexio.account_chart_template_sc
account_sc_68190001,Amortización Centralita,68190001,expense,,somconnexio.account_chart_template_sc
account_sc_68190002,Amortización Router,68190002,expense,,somconnexio.account_chart_template_sc
account_sc_68191702,Amortización Telèfon Samsung A3,68191702,expense,,somconnexio.account_chart_template_sc
account_sc_68191901,Amortització telèfon ZTE Blade V8 Lite 16Gb dual SIM,68191901,expense,,somconnexio.account_chart_template_sc
account_sc_70100010,Ventas de terminales,70100010,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500001,Ventas Telefonía móvil,70500001,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500002,Ventas Telefonía fija+internet,70500002,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500003,Ingresos comisión Telefonía móvil,70500003,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500004,Ingresos comisión Telefonía fija+internet,70500004,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500005,Conferencias,70500005,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500006,Otros ingresos,70500006,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500010,Ventas Telefonía móvil,70500010,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500011,Ventas SIM,70500011,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500012,Ventas envío SIM,70500012,expense_direct_cost,,somconnexio.account_chart_template_sc
account_sc_70500020,Ventas Telefonía fija+internet,70500020,expense_direct_cost,,somconnexio.account_chart_template_sc
