nb_workers,ram_total,ram_available,cpu_count,cpu_frequency,network_speed,label
1,34.218,26.627,16.0,2.396,54.75,2.4730586370839935
1,17.055,13.778,4.0,2.607,56.831,1.055461616503213
1,4.066,2.776,2.0,3.096,44.393,1.1839908952959028
1,8.3,6.925,4.0,3.096,79.114,1.988953797132236
1,8.3,6.918,6.0,3.096,65.763,2.6452888826105383
1,68.579,61.276,16.0,2.396,56.629,2.9681407513076556
1,269.928,265.481,36.0,2.951,71.965,12.738775510204082
1,16.977,9.761,8.0,1.91,57.991,1.3588273710180685
1,16.977,11.842,8.0,1.408,56.21,1.4828951536268609
1,34.218,26.862,16.0,2.396,32.154,1.0
1,17.055,13.767,4.0,2.607,58.502,1.0616248086626223
1,8.361,6.968,2.0,3.096,68.07,1.202852004110997
1,16.89,15.286,4.0,3.096,59.423,1.9379074821484013
1,16.89,15.333,6.0,3.096,62.702,2.606263048016701
1,68.579,61.265,16.0,2.396,60.991,2.970494923857868
1,16.977,13.191,8.0,1.408,52.852,1.4390225159455927
1,269.928,265.5,36.0,2.95,72.395,13.423655913978497
1,16.977,9.743,8.0,1.91,55.454,1.3624854481955762
1,34.218,26.84,16.0,2.396,32.055,1.0158402951068677
1,17.055,13.69,4.0,2.607,59.651,1.0745395076605266
1,8.361,6.971,2.0,3.096,39.593,1.1666562830976261
1,16.89,15.29,4.0,3.096,78.719,1.933305802188726
1,16.89,15.338,6.0,3.096,54.94,2.522699717095514
1,68.579,61.227,16.0,2.396,58.199,2.9851745576279294
1,16.977,13.198,8.0,1.408,56.196,1.4565961418792779
1,269.928,265.522,36.0,2.95,69.893,13.819926199261992
1,16.977,9.797,8.0,1.91,58.006,1.3528391850888601
1,34.218,27.361,16.0,2.396,57.729,3.0488440247476394
1,17.055,13.616,4.0,2.607,57.038,1.0852506519849319
1,68.579,61.852,16.0,2.396,59.097,2.4668686602555656
1,16.977,12.828,8.0,1.91,68.621,1.7249447310243182
1,16.977,12.079,8.0,1.91,54.111,2.613902847571189
1,68.583,55.239,16.0,2.396,261.272,4.80523479599692
1,269.928,265.871,36.0,2.95,68.244,12.808481532147743
1,16.977,12.621,8.0,1.408,47.072,1.4130697253244793
1,16.977,13.096,8.0,1.91,62.054,1.3989242492155984
1,34.218,27.346,16.0,2.396,57.249,3.0977667493796526
1,17.055,13.622,4.0,2.607,58.567,1.0728158120882267
1,68.579,61.837,16.0,2.396,55.878,2.438598775882276
1,16.977,12.333,8.0,1.91,68.597,2.042539267015707
1,16.977,11.954,8.0,1.91,66.565,2.433212058212058
1,68.583,55.257,16.0,2.396,259.531,4.860109005969375
1,269.928,265.893,36.0,2.95,70.806,13.481641468682504
1,16.977,12.646,8.0,1.408,44.159,1.4104089779317617
1,16.977,13.075,8.0,1.91,55.483,1.3836264223437267
1,34.218,27.344,16.0,2.396,61.736,3.0618051013734466
1,17.055,13.619,4.0,2.607,55.527,1.056354713149433
1,68.579,61.841,16.0,2.396,58.147,2.456835476252952
1,16.977,12.374,8.0,1.91,67.664,1.600649628173348
1,16.977,12.106,8.0,1.91,60.123,2.5620467916267615
1,68.583,55.225,16.0,2.396,256.988,4.80523479599692
1,269.928,265.901,36.0,2.95,71.288,13.510822510822509
1,16.977,12.639,8.0,1.408,40.93,1.4194966646452394
1,16.977,13.071,8.0,1.91,57.216,1.392474717430101
1,34.217705472,28.354326528,16,2.396,6.858713065751715,3.226726882702848
1,17.054662656,13.761744896,4,2.607,52.694313472007074,0.9969699449950671
1,269.928075264,265.91485952,36,2.95000025,10.177116057058571,9.25847787712652
1,16.976748544,12.621897728,8,1.408,6.141862044213223,1.300704522142151
1,16.976748544,12.316233728,8,1.91,180.66359121471737,2.6604974544384885
1,34.217705472,28.291305472,16,2.396,56.05499780821332,3.0230789686226527
1,17.054662656,13.737742336,4,2.607,58.68572531922217,1.0743798192134164
1,269.928075264,265.871638528,36,3.0060106388888888,10.897531396983572,12.786664345305105
1,16.976748544,12.571246592,8,1.408,34.49805026940909,1.3938579781847669
1,16.976748544,12.350464,8,1.91,185.01398311439686,2.279720721758318
1,34.217705472,28.316975104,16,2.396,48.525920843924226,2.8390230359098703
1,17.054662656,13.721214976,4,2.607,7.546945471962989,1.0603163729994054
1,269.928075264,265.897644032,36,3.0345117499999996,10.986364693629941,11.248884995451649
1,16.976748544,12.57291776,8,1.408,32.25648274472467,1.3397553731060203
