name,TIC,RA,Dec,Num_sectors,Vmag,papers
EBLM J0430+05,449050248,67.5522916667,5.2984444444,2,9.83,
EBLM J0432-33,170749770,68.2449713071,-33.4966431536,4,10.996,EBLM IV
EBLM J0433+40,155479809,68.4788587671335,40.9133898923984,3,10.18,
EBLM J0440+41,156091346,70.2126914156,41.4391298766,3,12.442,
EBLM J0440-48,259470701,70.0607804384842,-48.2979658199225,4,11.606,EBLM IV
EBLM J0443-06,56128191,70.7573333333,-6.43075,2,11.602,EBLM IV
EBLM J0449+06,399664959,72.45525,6.1589444444,2,12.533,
EBLM J0449+37,187203061,72.4852720767666,37.5996535191465,4,11.384,
EBLM J0453+06,399729481,73.3163333333,6.1548611111,2,13.474,
EBLM J0454-09,9433212,73.5467916667,-9.4981666667,2,12.318,EBLM IV
EBLM J0456-74,140760434,74.1302422748,-74.9204456222,40,11.321,
EBLM J0457+14,432610098,74.3368333333,14.7251111111,5,12.195,
EBLM J0500-35,1449640,75.171625,-35.2025555556,2,12.399,
EBLM J0500-46,161577376,75.1369216803359,-46.1892524968823,5,12.025,EBLM IV
EBLM J0502-38,13982168,75.6608333333,-38.7252777778,2,12.058,EBLM IV
EBLM J0503+41,121966220,75.7977364381,41.7858322054,3,11.215,
EBLM J0503-25,13064883,75.8116666667,-25.3781666667,1,10.324,
EBLM J0504+53,252403752,76.0892108218075,53.9656680322313,4,10.812,
EBLM J0504-09,43648757,76.1455833333,-9.2247777778,2,11.773,EBLM IV
EBLM J0507+29,69524367,76.9175,29.1267222222,3,10.564,
EBLM J0510+23,27328590,77.6306259454043,23.2928518081801,2,12.794,
EBLM J0512-13,169532369,78.0988333333,-13.6056111111,2,12.03,
EBLM J0515+42,368118204,78.7688019389,42.1707912642,3,10.421,
EBLM J0518+17,411992913,79.7371780362655,17.6656157175883,4,12.77,
EBLM J0518-39,167671107,79.693625,-39.0545277778,3,10.177,EBLM IV
EBLM J0520-06,24522770,80.24775,-6.7046111111,2,12.064,EBLM IV
EBLM J0525+26,367088979,81.369013044171,26.3103286953813,4,11.191,
EBLM J0525-55,382188882,81.3529826582,-55.0199010421,36,11.073,EBLM IV
EBLM J0526+04,264537668,81.5202083333,4.8598333333,2,12.193,EBLM IV
EBLM J0526-34,24397947,81.662797355381,-34.6164738034062,4,11.174,EBLM IV
EBLM J0538+37,239104484,84.72135594311,37.4540870067987,3,12.843,
EBLM J0540-17,46627823,85.1815833333,-17.5457777778,2,11.305,EBLM IV; EBLM IX; EBLM XI
EBLM J0543+30,116671525,85.8254166667,30.2221388889,6,11.402,
EBLM J0543+30,116671530,85.824068684082,30.2245646563574,6,19.911,
EBLM J0543-56,350480660,85.9644509713275,-57.1635014498129,42,11.67,
EBLM J0546-18,93334206,86.5202083333,-18.2986666667,3,12.171,EBLM IV; EBLM IX; EBLM XI
EBLM J0550-15,317330474,87.507875,-15.6001666667,3,10.913,
EBLM J0555-57,350743714,88.8862032374668,-57.2905739636276,42,10.029,EBLM III; EBLM V
EBLM J0556+38,354437781,89.1359083638142,38.1519013982484,3,12.019,
EBLM J0556-19,123573766,89.1215,-19.4930555556,2,12.539,
EBLM J0601+37,174757717,90.3414440924406,37.617772799617,2,9.662,
EBLM J0602+27,79681126,90.66070833333333,27.223702777777778,4,11.766,
EBLM J0604+30,400206795,91.2191666667,30.50875,5,12.167,
EBLM J0604+40,174949325,91.0608409161546,40.1539529140054,2,12.952,
EBLM J0606-19,124033255,91.714375,-19.8397222222,2,12.655,
EBLM J0606-44,165148663,91.5755,-44.0376388889,4,12.273,
EBLM J0608-59,260128333,92.1331996217219,-59.5411333817205,41,11.722,EBLM IV; EBLM VII; EBLM XIII
EBLM J0610+31,97667368,92.556625,31.76386111111111,6,10.848,
EBLM J0610-52,219201178,92.7234033643,-52.8962694859,26,11.132,EBLM IV
EBLM J0610-56,260132330,92.597023134,-56.3777217671,42,10.279,
EBLM J0621-46,231972938,95.4730833333,-46.2194722222,9,12.676,EBLM IV
EBLM J0621-50,255548311,95.486022645689,-50.9256782605589,11,11.94,EBLM IV
EBLM J0623-27,49701947,95.7976349673,-27.7291402647,3,11.654,EBLM IV
EBLM J0624+26,84319031,96.1286551315491,26.3183740844687,4,11.79,
EBLM J0625+23,430144041,96.4143367693594,23.7701311187407,2,10.665,
EBLM J0625-43,232030067,96.3169448287466,-43.7866366472455,8,12.105,EBLM IV
EBLM J0625-51,255565860,96.3566774675,-51.9910826765,16,13.283,
EBLM J0626+29,84541788,96.5367138046654,29.0008960261074,4,12.108,
EBLM J0627-59,260536927,96.9481666667,-59.2159444444,41,12.116,EBLM IV
EBLM J0627-67,167201539,96.8807678805,-67.7718948076,39,11.524,EBLM IV
EBLM J0629-67,167208380,97.3089880395,-67.4198245072,35,12.387,EBLM IV
EBLM J0638-25,172361463,99.6505,-25.5536388889,4,12.775,
EBLM J0640-27,172464366,100.1587916667,-27.5713888889,4,11.66,
EBLM J0641+28,764279408,100.25154166666667,28.59022222222222,5,20.7166,
EBLM J0641+28,284402006,100.2516666667,28.5902222222,5,20.7166,
EBLM J0641-74,176871438,100.390794963389,-74.7763459417599,40,10.35,
EBLM J0642-60,167526485,100.5139166667,-60.6702777778,37,10.113,EBLM IV
EBLM J0644-17,322900369,101.2064370624,-17.4334524309,4,8.771,
EBLM J0645-26,172742334,101.4080464397,-26.7117683935,4,12.49,EBLM IV
EBLM J0645-61,167554898,101.3157916667,-61.0915,38,10.088,EBLM IV
EBLM J0647+29,90935391,101.866140031152,29.5678554187316,5,12.036,
EBLM J0649-27,173038281,102.275033564453,-27.3495563419047,4,10.089,EBLM IV
EBLM J0656+26,80371987,104.121553508646,26.880996073791,4,13.243,
EBLM J0657-39,157000246,104.3908160317,-39.565174946,7,10.473,
EBLM J0659-61,167812449,104.782440726,-61.8400661936,43,11.357,EBLM IV
EBLM J0700+09,270805930,105.0415152399,9.0047527221,2,9.307,
EBLM J0700-30,96799506,105.1765,-30.7191666667,5,11.944,EBLM IV
EBLM J0702+42,192201543,105.744236977861,42.0603877341206,2,11.502,
EBLM J0708-68,300013921,107.1339563784,-68.3688873705,40,11.448,
EBLM J0709-48,343936388,107.304915789872,-48.5120055038532,11,12.5,
EBLM J0709-52,343963409,107.3137553366,-52.9215836005,13,13.178,EBLM IV
EBLM J0713+21,59364559,108.4810190057,21.0310820516011,4,14.502,
EBLM J0717+30,371165722,109.348570208099,30.3066556707482,7,11.712,
EBLM J0719+10,453148208,109.9424662159,10.2281845108,5,11.556,
EBLM J0719+21,184815388,109.862728588417,21.3794109214436,3,10.666,
EBLM J0719+25,458377744,109.809431363195,25.4252183247696,5,10.963,EBLM IX; EBLM XI
EBLM J0723+79,289949453,110.902899750286,79.1325265598411,10,9.259,EBLM XIV
EBLM J0730+02,319011894,112.5082916667,2.2607777778,1,11.114,
EBLM J0731+26,415641176,112.858243515746,26.09397113949,5,11.378,
EBLM J0744-51,268290940,116.1779882924,-51.3997727231,10,10.545,
EBLM J0759-69,306635088,119.892246586143,-69.4557117128987,41,10.566,
EBLM J0801+02,452845139,120.3254166667,2.5691666667,4,12.084,EBLM IV
EBLM J0807+08,443864464,121.768414395321,8.14239642564868,6,12.443,
EBLM J0808+21,82410216,122.236355528602,21.7480137856982,3,10.417,
EBLM J0810+21,82460380,122.689729791753,21.0191736787937,4,10.848,
EBLM J0812-05,88977253,123.0975416667,-5.7686666667,3,12.656,
EBLM J0814-20,437212966,123.7027916667,-20.9133888889,5,12.246,
EBLM J0816+09,458582595,124.1404583333,9.4281111111,9,12.169,
EBLM J0816+22,82350869,124.100710623568,22.5900222151212,5,10.539,
EBLM J0825-67,307488184,126.2688552946,-67.9759986859,22,11.076,
EBLM J0829+66,102841799,127.394944775355,66.0003235793645,4,12.027,EBLM XIV
EBLM J0846+44,117919258,131.609077884392,44.9406564716941,1,11.365,
EBLM J0846-13,289535142,131.524970095,-13.2028875645,4,13.023,
EBLM J0847+46,117921039,131.867429591933,46.4644460291262,1,11.214,
EBLM J0848+30,284892951,132.115652886165,30.8908874388322,2,10.444,
EBLM J0851+05,265279725,132.9750057011,5.7085251985,4,12.526,EBLM IV
EBLM J0855+04,265353588,133.8645,4.8346388889,5,9.22,EBLM IV
EBLM J0916-35,19271382,139.178875,-35.2244444444,5,11.826,
EBLM J0925-03,293844315,141.4744583333,-3.3052777778,3,10.321,
EBLM J0931-07,46904539,142.9913970142,-7.9596915278,4,10.709,
EBLM J0941-31,25776767,145.3198333333,-31.8195,5,11.077,EBLM IV; EBLM XI
EBLM J0941-31,257716767,259.361762756216,27.0077943674999,4,16.8954,EBLM IV; EBLM XI
EBLM J0942+05,453058995,145.706754177722,5.61471490605291,5,11.326,
EBLM J0946-29,21818238,146.7320108068,-29.3045432653,5,11.46,
EBLM J0948-08,96106862,147.2060416667,-8.4934444444,4,9.313,EBLM IV
EBLM J0954-23,101395259,148.7204166667,-23.3321388889,5,10.706,EBLM IV; EBLM V
EBLM J0954-45,35655828,148.7445254467,-45.2906071957,6,9.823,EBLM IV
EBLM J0955+36,21499327,148.7653356689,36.0637204687,2,12.293,
EBLM J0955-39,45599777,148.826154803643,-39.8830439537621,7,12.865,EBLM IV; EBLM XI
EBLM J1007-40,72605231,151.7919997569,-40.4713122241,6,10.793,EBLM IV
EBLM J1008-29,167983141,152.1397712992,-29.5993194079,5,10.601,EBLM IV
EBLM J1013+01,277712294,153.4618333333,1.9911388889,7,11.873,EBLM IV; EBLM V; EBLM XI
EBLM J1014-07,26273760,153.6879166667,-7.2259722222,3,9.703,EBLM IV
EBLM J1016-42,102195674,154.191875,-42.559,4,11.686,
EBLM J1017-25,168312820,154.3280727973,-25.9144186975,5,12.867,
EBLM J1021-17,308050066,155.436,-17.2243888889,4,10.238,
EBLM J1023-43,102978235,155.9917916667,-43.4240555556,4,11.993,EBLM IV
EBLM J1024-09,36841966,156.0745833333,-9.8605277778,4,9.888,
EBLM J1027+39,8200343,156.964456109333,39.9012452132894,1,12.622,
EBLM J1032-20,393837491,158.0121338795,-20.2286747576,4,12.202,
EBLM J1034-29,193271278,158.57875,-29.8153611111,4,10.735,EBLM IV
EBLM J1035+26,165403820,158.92983333333333,26.315416666666668,1,10.285,
EBLM J1036-45,146530594,159.019375,-45.0978611111,4,11.909,
EBLM J1037-25,187930369,159.2789320641,-25.571589807,4,10.165,EBLM IV
EBLM J1037-45,294191640,159.3645186771,-45.3633790407,5,12.697,EBLM IV
EBLM J1038-37,106470229,159.6019890119,-37.8383300831,3,13.661,EBLM IV; EBLM V
EBLM J1041+29,85244881,160.28766666666667,29.833027777777776,1,10.422,
EBLM J1055-39,158450472,163.776625,-39.8445,4,12.58,
EBLM J1104-43,178723395,166.1453333333,-43.2403055556,6,11.623,EBLM IV
EBLM J1105-13,270462117,166.3652916667,-13.8839166667,1,10.281,EBLM IV
EBLM J1115-36,151959065,168.9985142352,-36.4594031734,4,12.446,EBLM V
EBLM J1116-01,443618156,169.185125,-1.86875,5,12.968,EBLM IV
EBLM J1116-32,23555025,169.0356462726,-32.6521199431,5,12.094,EBLM IV
EBLM J1119-39,152147232,169.9095833333,-39.4621111111,5,12.322,
EBLM J1126-55,451483379,171.5915396326,-55.0720558092,4,10.865,
EBLM J1137-38,181159386,174.3027916667,-38.3071666667,5,11.648,
EBLM J1140-74,454718065,175.031008648409,-74.7470956951271,6,10.868,
EBLM J1141-37,454013359,175.300784418504,-37.7915603161904,5,9.572,EBLM IV
EBLM J1146-42,61635991,176.7103735574,-42.616513498,5,10.278,EBLM IV
EBLM J1200+42,141179247,180.201037487167,42.3656640722948,3,10.746,
EBLM J1201-36,165493409,180.445304133485,-36.4469338636403,5,10.81,EBLM IV
EBLM J1204-47,405177882,181.1454166667,-47.6143055556,2,12.435,
EBLM J1208-29,421191260,182.1722083333,-29.663,4,10.087,EBLM IV
EBLM J1219-39,135050395,184.837639799,-39.8571063834,3,10.315,EBLM I; EBLM IV
EBLM J1225-42,72121778,186.289875,-42.7010277778,2,12.486,
EBLM J1227-43,72229825,186.75325,-43.67525,3,12.846,
EBLM J1233-20,83113607,188.320875,-20.8426944444,3,12.034,
EBLM J1238+31,376606423,189.723590793,31.9499513017,2,11.008,
EBLM J1243-50,163042814,190.9164500299,-50.3521639185,2,11.536,
EBLM J1246-48,163647847,191.551958091,-48.9426833286,4,11.63,
EBLM J1250+26,356710041,192.57720833333335,26.159525,2,9.646,
EBLM J1258-58,253126207,194.684209654457,-58.4767101913894,5,11.431,
EBLM J1301+23,149566964,195.414146288889,23.1418567719222,2,10.618,
EBLM J1301-37,102169275,195.254875,-37.9780277778,3,12.086,EBLM IV
EBLM J1304-37,102305337,196.0351045004,-37.0046963331,3,10.456,
EBLM J1305-31,124095230,196.274625,-31.4370277778,3,12.155,EBLM IV; EBLM XI
EBLM J1308+37,15957042,197.2016666667,37.0483055556,4,12.453,
EBLM J1308+37,159570042,197.201541549989,37.0482584479227,4,12.453,
EBLM J1314+28,359188252,198.742848066741,28.1188136379342,3,12.396,
EBLM J1316-03,66694604,199.1950833333,-3.01125,2,13.078,
EBLM J1321+32,330801302,200.352011529145,32.7192404674893,4,10.128,
EBLM J1328+05,365070128,202.0644601269,5.5942906128,2,11.662,
EBLM J1329+31,71612483,202.294665231392,31.4019465524004,4,12.145,
EBLM J1329+48,165470014,202.250846938797,48.0570992904031,6,10.618,
EBLM J1331+45,288434140,202.787629626506,45.0393981554511,5,12.33,
EBLM J1338+56,141814272,204.545697225443,56.3402776892621,5,11.397,
EBLM J1341-30,101967594,205.341073910044,-30.9152945727147,3,9.318,
EBLM J1346-51,241532550,206.557,-51.0385555556,4,,
EBLM J1350-31,30287190,207.6025688012,-31.2314992252,3,11.771,
EBLM J1403-32,365717153,210.917468369459,-32.5575634328188,3,12.074,EBLM V
EBLM J1410-34,107463148,212.599823809916,-34.5290019156583,3,11.647,
EBLM J1418-29,425594181,214.592581855472,-29.8812533054794,3,13.055,
EBLM J1420-07,6121688,215.197875,-7.6093055556,2,9.741,EBLM IV
EBLM J1420-20,203387944,215.0077916667,-20.8591666667,2,13.411,
EBLM J1423-43,242589597,215.7779803256,-43.2041088151,3,12.308,
EBLM J1426+16,171794804,216.5366666667,16.9165277778,1,9.861,
EBLM J1430-06,23680285,217.508125,-6.5164166667,1,11.47,
EBLM J1431-11,23749348,217.9672916667,-11.3112222222,1,12.743,EBLM IV; EBLM V
EBLM J1433-43,127955334,218.437626968,-43.0110890516,3,11.442,EBLM IV
EBLM J1436+36,68032616,219.211756006122,36.5734586815839,3,11.721,
EBLM J1436-13,157937899,219.1934166667,-13.5431944444,1,12.67,EBLM IV; EBLM VI
EBLM J1445-54,190271688,221.343621702,-54.76113885,3,10.894,
EBLM J1446+05,368803791,221.5966666667,5.31925,1,11.882,
EBLM J1455-43,455472487,223.7745833333,-43.9252777778,3,10.633,
EBLM J1456+39,28290956,224.055914993845,39.1898088457252,4,10.21,
EBLM J1459+14,119734114,224.951403125843,14.8050728302684,1,12.461,
EBLM J1500-33,75490265,225.2390833333,-33.4390833333,3,12.613,EBLM IV
EBLM J1501+37,262879343,225.30125,37.0661666667,5,11.753,
EBLM J1501+46,284268629,225.42995833333333,46.932141666666666,5,10.804,
EBLM J1509-10,79148578,227.4207083333,-10.8695277778,2,12.096,EBLM IV
EBLM J1512-23,70301206,228.0634706791,-23.7567213722,1,10.975,
EBLM J1522+42,116380226,230.730788643115,42.7588545747196,5,11.656,EBLM XI
EBLM J1525+03,461353252,231.42925,3.131,1,10.735,
EBLM J1525-36,148905216,231.372761706,-36.4047377516,3,11.682,EBLM IV
EBLM J1531+30,16883522,232.89797982249,30.9992237834094,2,11.934,
EBLM J1531-27,185856054,232.7805534249,-27.6920880397,4,12.346,
EBLM J1540-09,32431480,235.0374644601,-9.4839582186,2,10.989,
EBLM J1543-27,23195390,235.920625,-27.2231388889,2,11.803,
EBLM J1552-26,23997000,238.14275,-26.3792777778,1,11.768,
EBLM J1555+26,258108067,238.801559685286,26.4862659404206,4,8.32,
EBLM J1558+24,258177999,239.5704166667,24.6480833333,4,13.036,
EBLM J1559-05,176074202,239.8327916667,-5.5606111111,1,9.65,EBLM IV; EBLM XI
EBLM J1600-18,12728984,240.070875,-18.4870833333,1,12.36,
EBLM J1608-18,48870240,242.0562083333,-18.4505277778,1,12.066,
EBLM J1613-76,426422372,243.4109790912,-76.2699924023,3,9.316,
EBLM J1616+19,135268489,244.156625,19.8910555556,4,11.305,
EBLM J1616-08,135720905,244.0735,-8.037,1,12.962,
EBLM J1623+05,5732602,245.776875,5.136916666666667,1,11.604,
EBLM J1624+34,8444713,246.157789303647,34.9566277067084,6,10.776,
EBLM J1624-09,163685822,246.0944583333,-9.2955,1,12.099,
EBLM J1625+12,149783839,246.409126989838,12.7404200820153,1,11.412,
EBLM J1626+57,207493152,246.5420833333,57.3904444444,22,10.609,EBLM XIV
EBLM J1630+10,318951125,247.606857948722,10.1583101850458,1,12.002,EBLM IV
EBLM J1638+08,276756285,249.5728333333,8.1695277778,1,11.742,
EBLM J1638+41,68901798,249.68554166666667,41.31361111111111,6,10.885,
EBLM J1640+49,274238240,250.1683333333,49.5199722222,9,10.378,EBLM XIV
EBLM J1642+21,258172583,250.52414917918,21.8581750602942,3,9.073,
EBLM J1644+09,276805374,251.0954583333,9.1859722222,1,11.291,
EBLM J1646+38,57256934,251.5404166667,38.7892777778,6,13.045,
EBLM J1652-51,58142170,253.1396842999,-51.1292060653,4,8.93,
EBLM J1702+36,82550215,255.5741666667,36.3894444444,5,9.778,
EBLM J1705+55,198358825,256.357416086,55.7244609868,32,12.047,EBLM XIV
EBLM J1713+37,85517073,258.372924068311,37.5103049066002,5,9.537,
EBLM J1719+06,459628442,259.947693020605,6.13009732366926,1,9.03236,
EBLM J1721+40,101767658,260.398154998589,40.0440063224421,6,12.365,
EBLM J1721+44,316490067,260.375271675049,44.6675416868602,9,12.692,
EBLM J1723+47,422987634,260.758391703445,47.3452617477815,9,12.557,
EBLM J1732+10,302785133,263.161877237517,10.6833269342181,1,11.373,
EBLM J1735+36,88996391,263.944454466321,36.1965952984547,6,13.101,
EBLM J1736+09,277626669,264.076286696923,9.92280207311595,1,11.98,
EBLM J1741+21,368260545,265.4772205318,21.7358457528,5,12.107,
EBLM J1741+31,18319090,265.338627616301,31.4153456163008,6,11.697,EBLM VIII; EBLM XI
EBLM J1743+10,350325624,265.81019508284,10.7882494669138,1,10.941,
EBLM J1744+14,44022981,266.200831570317,14.7655995426744,4,12.671,
EBLM J1744+23,363823661,266.20104166666664,23.015555555555554,5,11.973,
EBLM J1748+24,308091162,267.068252104059,24.187970706182,4,13.696,
EBLM J1757+32,22113313,269.2633333333,32.2746111111,6,10.715,
EBLM J1800+21,342061072,270.043987347485,21.7528293969032,5,12.279,
EBLM J1805+09,399383636,271.256456440722,9.49967706328796,1,9.908,
EBLM J1805+43,198614722,271.398317582966,43.9755881774488,9,13.069,
EBLM J1807+33,22513851,271.7948694973,33.6251537733,5,11.959,
EBLM J1811+40,76073981,272.894206374012,40.2110235454031,7,11.02,
EBLM J1814+42,416103498,273.685181072342,42.6943109501371,9,11.877,
EBLM J1836+27,322606029,279.165867160679,27.2361738188381,6,10.553,
EBLM J1840+34,68271160,280.205,34.5596111111,7,10.333,
EBLM J1840+50,47762157,280.084128570293,50.8144129610949,16,13.921,
EBLM J1844+13,73058242,281.122111686484,13.4081225298015,1,9.248,
EBLM J1847+39,336405638,281.96816293948,39.9808620710863,9,11.723,EBLM VI
EBLM J1850+50,48191564,282.671644906791,50.9132890378756,15,12.293,EBLM XIV
EBLM J1852+42,164461124,283.169020230699,42.7921228963819,9,11.743,
EBLM J1853+45,164527723,283.469894014888,45.052446553573,10,11.463,
EBLM J1907-45,61135882,286.9950746992,-45.9573310623,4,13.472,
EBLM J1909+29,407131841,287.4979166667,29.0307777778,6,11.808,
EBLM J1910-35,30816076,287.5232083333,-35.32275,4,12.663,
EBLM J1911-30,30914235,287.8412083333,-30.3953333333,5,13.195,
EBLM J1914+09,208798268,288.5870623215,9.3382173764977,3,12.105,
EBLM J1916-04,160755109,289.1844617304,-4.9996899497,2,11.203,
EBLM J1919-40,98064760,289.912585,-40.815983,4,9.5,
EBLM J1928-38,469755925,292.2452041946,-38.140896749,4,11.2,EBLM IV; EBLM XI
EBLM J1930+28,112857453,292.5797668849,28.8117611821,6,16.385,
EBLM J1930+28,112857508,292.583973509729,28.8182126208067,6,10.434,
EBLM J1934-42,143291764,293.6070463529,-42.3866609711,4,12.64,EBLM IV; EBLM VIII; EBLM XI
EBLM J1941-56,320264006,295.294312586737,-56.1167100808407,4,12.369,
EBLM J1944-20,69100028,296.0005416667,-20.8514166667,1,12.788,EBLM IV
EBLM J1946+60,229495981,296.635975571208,60.8890007799091,32,12.151,
