X,Y
8.05,3.67076
13.05,3.69713
18.04,3.72357
23.04,3.74395
28.03,3.76232
33.03,3.78009
38.03,3.79761
43.02,3.80975
48.02,3.82402
53.01,3.83731
58.01,3.84833
63.01,3.85953
68.00,3.87145
73.00,3.88114
77.99,3.89277
82.99,3.90404
87.99,3.91155
