Run,Best Fitness
1,896.3345958413876
2,1795.3564074391595
3,542.7026335584582
4,1319.1271787222756
5,458.6045852398289
6,940.4596351763959
7,775.6674379280678
8,360.57150318757203
9,492.4565794923533
10,352.80124694519185
